Professor_ID,Professor_Name,University,Department,Quality,Difficulty,Emotion,Class_Name,Comment,Thumbs_Up,Thumbs_Down,Review_Date
23377,Daniel Daigle,University of Ottawa,Mathematics department,4.5,3,AWESOME,MAT1741,Exprime tous ce qu'il faut savoir dans ces notes donnes pendant chaque cours,0,1,"Jan 29th, 2009"
23377,Daniel Daigle,University of Ottawa,Mathematics department,3.5,3,AVERAGE,MAT1341,"I disagree with many of these comments degrading his teaching. His english is not that bad, if he does indeed make a grammatical error it is generally trivial. I thought his notes were really organized and liked his approach to Algebra. He may not be a great teacher but at worst he was average.",0,0,"Dec 1st, 2006"
23377,Daniel Daigle,University of Ottawa,Mathematics department,1,4,AWFUL,MAT1341,"Terrible prof. Stay away at all costs if in first year. Hates undergrad students, terrible at explaining because he thinks its too easy. Horrible english, doesnt write everything important down. Loves to put theory questions on test(which he doesnt even go to). Doesnt like doing anything but useless proofs in class, which are in the book anyways.",1,0,"Nov 26th, 2006"
23377,Daniel Daigle,University of Ottawa,Mathematics department,1.5,4,AWFUL,MAT1341,"Began teaching material that required knowledge that we had never learned. Treated us like idiots for not knowing what we hadn't been taught. Then discovered 1/2 way through that he forgot an important chapter at the beginning. NO WONDER WE WERE LOST! We felt vindicated, but he never apologised. Demeaning, snooty, rude, and speaks terrible English.",0,0,"Oct 20th, 2006"
23377,Daniel Daigle,University of Ottawa,Mathematics department,2.5,2,AWFUL,MAT3100,"Perhaps it's just because I had this professor for an English class, but his lectures can be quite confusing, as he doesn't tend to write everything down, and his organizational conventions are never consistent. Furthermore, he is incapable of clarifying problems, as he will only repeat that which was unclear, without elaborating... like a robot.",0,0,"Oct 10th, 2006"
23377,Daniel Daigle,University of Ottawa,Mathematics department,1,4,AWFUL,MAT1341,"I dont understand why he teaches english classes. Doesnt know all the proper vocab or notation in english. Calls everything a theorum, even if it isnt. Starts everything with an example, which seems to never end because he has examples and asides everywhere inside the first example. Never looks at the class. Horribly unclear.",0,0,"Oct 7th, 2006"
23377,Daniel Daigle,University of Ottawa,Mathematics department,4,3,AWESOME,ALGEBRA,He speaks clearly.,0,0,"Aug 10th, 2006"
23377,Daniel Daigle,University of Ottawa,Mathematics department,5,3,AWESOME,MAT27412761,Dr. Daigle is a very good teacher. I had him as a prof for 2 different courses. I had A+ in logic and now i'm taking MAT2741. I know that i will get another A+ in this class.,0,0,"Dec 6th, 2005"
23377,Daniel Daigle,University of Ottawa,Mathematics department,2,3,AWFUL,27411741,"dont write down what he writes, just write down the gist of it... goes back and forth alot... a few lame jokes",0,0,"Oct 19th, 2005"
23377,Daniel Daigle,University of Ottawa,Mathematics department,2,2,AWFUL,MAT1741,"He, through the whole lectures keeps copying his very drafty material onto the transparencies and never looked at the class once. He is completely oblivious to what the students do or are going through.",0,0,"Sep 22nd, 2005"
23377,Daniel Daigle,University of Ottawa,Mathematics department,1,3,AWFUL,MAT1723,"He never turned away from the blackboard and therefor could never answer questions, which everyone in the auditorium had. When you did corner him with a question, he'd treat you like a moron, whether or not it was a valid question.",0,0,"Sep 11th, 2005"
23377,Daniel Daigle,University of Ottawa,Mathematics department,4.5,3,AWESOME,MAT2541,"very fair. staight forward. extremely clear. very organized notes. exams aren't too bad. jamais des affaires pas rapport dans les devoirs. mais, les maths sont toujours nuls.",1,0,"Jul 13th, 2005"
23377,Daniel Daigle,University of Ottawa,Mathematics department,1,5,AWFUL,MAT1741,"AVOIS THIS PROF!!!..he hates everyone..everyone hates him...""tells"" u what's on the exam but puts otherwise...don't even bother coming to the class...just read the book and pray that some of the questions come from there..way too skinny for his own good!",0,0,"Apr 23rd, 2005"
23377,Daniel Daigle,University of Ottawa,Mathematics department,3,3,AVERAGE,MAT1720,Weird prof!!,0,0,"Apr 12th, 2005"
23377,Daniel Daigle,University of Ottawa,Mathematics department,1,5,AWFUL,MAT1720,"Can't say much, he does hate us all",0,0,"Jan 3rd, 2005"
23377,Daniel Daigle,University of Ottawa,Mathematics department,3,3,AVERAGE,MAT3141,doesnt seem to care much,0,0,"Oct 16th, 2004"
23377,Daniel Daigle,University of Ottawa,Mathematics department,1,4,AWFUL,MAT1720,......there is nothing you could say...,0,0,"Nov 10th, 2003"
23377,Daniel Daigle,University of Ottawa,Mathematics department,1.5,5,AWFUL,MAT1720,"Dont like his teaching strategies. -Never explains why he's doing what he's doing. -Mid-terms on 15 pts??? -Really, he just looks like he hates us. Period.",0,0,"Nov 7th, 2003"
23377,Daniel Daigle,University of Ottawa,Mathematics department,1.5,5,AWFUL,MAT1720,"the avg of the class is 55% so far... Tests do not reflect the class notes, at all! Work dammmmn hard and you'll maybe manage a 75%, unless you got the talent.",0,0,"Nov 4th, 2003"
23377,Daniel Daigle,University of Ottawa,Mathematics department,4.5,2,AWESOME,MAT1341,"Funny, informative, language wasn't a problem.",0,0,"Jan 7th, 2003"
23377,Daniel Daigle,University of Ottawa,Mathematics department,2,3,AWFUL,MAT1341,He hated us (1st years) and the feeling was mutual,0,0,"Dec 12th, 2002"
23377,Daniel Daigle,University of Ottawa,Mathematics department,1,4,AWFUL,MAT2741,"Doesn't explain, doesn't care, worst prof ever by far.",0,0,"Oct 9th, 2002"
23377,Daniel Daigle,University of Ottawa,Mathematics department,2,4,AWFUL,MAT3501,"HATES 1 & 2nd year students, HATES NON math students!",0,0,"Apr 4th, 2002"
23377,Daniel Daigle,University of Ottawa,Mathematics department,2.5,5,AWFUL,MAT2541,"Very hard teacher, hates students who are not geniuses.",0,0,"Mar 26th, 2002"
23377,Daniel Daigle,University of Ottawa,Mathematics department,5,2,AWESOME,CSI3143,Nice guy. The course is well organized. He makes it easy to understand.,0,0,"Feb 14th, 2002"
23377,Daniel Daigle,University of Ottawa,Mathematics department,1,5,AWFUL,MAT1741,No Comments,0,0,"Feb 4th, 2002"
23377,Daniel Daigle,University of Ottawa,Mathematics department,1,5,AWFUL,MAT1341,"ESL first, Teaching Second",0,0,"Feb 4th, 2002"
23377,Daniel Daigle,University of Ottawa,Mathematics department,5,2,AWESOME,MAT2741,No Comments,0,0,"Dec 25th, 2001"
23378,Michel Racine,University of Ottawa,Mathematics department,2,1,AWFUL,MAT1795,"This course is an easy A. His teaching methods are incredibly boring. He is not a teacher, he is a person who writes notes on the board for 1.25 hours. This course needs to be discontinued...It's really ridiculous that this is an actual Math course in a University...:D Still can't believe it.",0,1,"Apr 13th, 2014"
23378,Michel Racine,University of Ottawa,Mathematics department,4,3,AWESOME,MAT2355,"Retired prof back to teach Intro to Geometry. A bit old fashioned and not great with computers, but he is knowledgeable and good at conveying that knowledge to students! Very reasonable assignments and midterms in terms of volume, but certainly still makes you think hard. Lots of funny anecdotes too. Definitely one of the better profs I've had!",1,0,"Nov 22nd, 2011"
23378,Michel Racine,University of Ottawa,Mathematics department,5,2,AWESOME,CALIII,he made maths look so interesting. the guy's really smart. u don't simply learn the theories but u know wat they're good for in the real life. i'd say he's the best Maths teacher in UOttawa,0,0,"Sep 7th, 2005"
23378,Michel Racine,University of Ottawa,Mathematics department,5,1,AWESOME,MAT1723,"I can`t beleive how easy he made this class, I couldn`t understand half the stuff back in HS and ended up Ac'ing the final with 100.",0,0,"Jun 7th, 2005"
23378,Michel Racine,University of Ottawa,Mathematics department,5,1,AWESOME,MAT1723,"Ses insultes sont hilarants!!!! Mood swings, surtout les lundis matin...ne posez pas de question les lundis!! Ne dites surtout pas ""Je comprends pas"" sans preciser..Mais c un bon prof et les test sont tres faciles!",0,0,"Jan 10th, 2005"
23378,Michel Racine,University of Ottawa,Mathematics department,4,2,AWESOME,MAT2722,Good prof.,0,0,"Sep 8th, 2004"
23378,Michel Racine,University of Ottawa,Mathematics department,5,3,AWESOME,MAT2722,"Best math teacher I had in Uni, clear and thorough",0,0,"Jan 17th, 2003"
23378,Michel Racine,University of Ottawa,Mathematics department,5,3,AWESOME,MAT2722,No Comments,0,0,"Dec 14th, 2002"
23378,Michel Racine,University of Ottawa,Mathematics department,5,1,AWESOME,MAT1723,No Comments,0,0,"Apr 19th, 2002"
23378,Michel Racine,University of Ottawa,Mathematics department,1,1,AWFUL,MAT,No Comments,0,0,"Apr 6th, 2002"
23378,Michel Racine,University of Ottawa,Mathematics department,5,1,AWESOME,MAT2741,No Comments,0,0,"Dec 25th, 2001"
23635,Andrew Donskov,University of Ottawa,Languages department,5,1,AWESOME,RUS2901,"Awesome Prof!! Really cares about his students, willing to help any time",0,0,"Dec 15th, 2015"
23635,Andrew Donskov,University of Ottawa,Languages department,5,1,AWESOME,RUS2901,"An absolutely amazing professor. Really cares about his students and ensures that they succeed. It was truly an honour to be his student, and I hope to be in his class at least once more in the future.",0,0,"Dec 9th, 2015"
23635,Andrew Donskov,University of Ottawa,Languages department,5,1,AWESOME,RUS,Prof. Doskov is a genius (e.g. the best of the best). It was a great honour to be in his class. Period.,0,0,"Feb 25th, 2015"
23635,Andrew Donskov,University of Ottawa,Languages department,5,4,AWESOME,RUS2,"Simply amazing. Intelligent, articulate, humble, encouraging, supportive, passionate, aware, full of knowledge and eager to share. Absolutely fantastic, the best professor I have had. I am going to miss him once our class is done.",0,0,"Mar 20th, 2006"
23635,Andrew Donskov,University of Ottawa,Languages department,5,3,AWESOME,SLV,"An absolutely awesome, honorable engaging prof.",0,0,"Nov 30th, 2005"
23635,Andrew Donskov,University of Ottawa,Languages department,5,2,AWESOME,SLV,"I love this prof! So kind and helpful, very encouraging, too. At times can be a bit dry in class, but overall a good instructor and useful at inspiring interest.",0,0,"Apr 26th, 2005"
23635,Andrew Donskov,University of Ottawa,Languages department,5,2,AWESOME,SLV,"I still miss him, he is a wonderful person, simply the best! He is kind, encouraging and inspiring! :) :)",0,0,"Nov 30th, 2004"
23635,Andrew Donskov,University of Ottawa,Languages department,5,2,AWESOME,SLV2148,Amazing professor! It was an honour to be in his class.,0,0,"Mar 31st, 2002"
24501,April London,University of Ottawa,English department,1,5,AWFUL,WOMENWRITING,By far the worst English prof I've had in my entire English degree. Took a full year with her and was expected to read a 500 page novel every week. Lectures were extremely dull and workload was unimaginable. Failed both the essays for the class with basically no feedback. She could completely ruin entire university careers.,3,1,"Feb 20th, 2015"
24501,April London,University of Ottawa,English department,1,5,AWFUL,ENG3323,Avoid at all costs.,0,2,"Oct 3rd, 2014"
24501,April London,University of Ottawa,English department,1,5,AWFUL,ENG3XXX,This teacher is extremely boring to listen too and she is extremely hard to please. You must be a teachers pet if you want to pass her class. In my opinion if you ever see her as a teacher for a class you want don't do it! You're GPA will thank you.,0,0,"Mar 14th, 2014"
24501,April London,University of Ottawa,English department,3,3,AVERAGE,ENG3341,"She can be hard to follow, but so long as you pay close attention in class you will be fine. She does mark quite hard in terms of grammar, so make sure you edit your work more than once. However if you present thoughtful ideas she marks content less strictly. She is also very helpful outside of class both with studying and essay preparation.",0,0,"Dec 22nd, 2013"
24501,April London,University of Ottawa,English department,4,3,AWESOME,3341C,"I just concluded my second class with Dr. London, and it's an absolutely joy to comprehend her. Yes, she is difficult to understand but once you go over the notes it just makes your brain light up. She is absolutely brilliant, she offers great insight and analysis on the poems. I would love to take a third class with her. Be prepared to take notes.",0,0,"Jun 1st, 2013"
24501,April London,University of Ottawa,English department,3,3,AVERAGE,ENG3341,"I disliked her the first month of class. She has an intense vocabulary and expects people to be able to follow along no problem. But she is absolutely genius, and a real gem of a woman. Once you actually sit down to comprehend her lectures, it's absolutely illuminating to the poetry itself. I'm glad I stuck it through to the end!",0,0,"Apr 22nd, 2013"
24501,April London,University of Ottawa,English department,2,5,AWFUL,ENG3318,"AVOID if you want to get a good grade. She is an insanely severe marker. Also, I don't have a clue what she's taking about, her lectures just leave me more confused about the poem analysed. Busted my butt for this class and got a B. She asks for too much and is very unclear. Everyone ends up zoning out during class",0,0,"Apr 9th, 2013"
24501,April London,University of Ottawa,English department,5,1,AWESOME,ENG3341,"Dr. London is highly intellectual. She gives very indepth analysis for the poetry she teaches. She is very helpful during office hours. I am taking a second class with her because she just lights up my thinking so much. Pay attention, take notes and KNOW the poems. Don't go into the exams thinking you can wing it with your own half baked arguments",1,0,"Mar 19th, 2013"
24501,April London,University of Ottawa,English department,2,5,AWFUL,WOMENA,"The course that I spent most of my time and successfully failed. Don't know what she really wants me to do. Try to figure out your topic for a 3-hour class and don't make only one interpretation for a novel, prof.",0,0,"Dec 4th, 2012"
24501,April London,University of Ottawa,English department,5,4,AWESOME,ENG2235,"AMAZING prof!!! Very intelligent, great analysis of novels, very engaging. I'd jump at the opportunity to take another course with her, she's simply spectacular. Always prepared for class and never redundant. What's great is that you learn something new every lecture. You don't feel you've wasted your time and could've learned it all on your own.",0,0,"Apr 22nd, 2012"
24501,April London,University of Ottawa,English department,2,5,AWFUL,ENG3318,"In my four years as an English major, this course was possibly the worst one. She cycles through arguments that make less and less sense as she rambles on. She gives very little support with assignments, and only accepts her own interpretation of the poetry. Avoid, if possible.",0,1,"Apr 14th, 2012"
24501,April London,University of Ottawa,English department,4,4,AWESOME,ENG3350,"She is very intelligent and knowledgeable in her subject area. She has the ability to take you back 2 centuries ago and put you on the hill where Wordsworth wrote Tinterbaby, or London in the 18th century. If you go to class and do the work, you'll be fine. Pay attention to grammar and writing skills. Such a fine lady too! I like her style!!",0,0,"Apr 11th, 2012"
24501,April London,University of Ottawa,English department,5,3,AWESOME,ENG2235,"Be prepared to listen and write A LOT or you will fail. She expects a lot from her students and is meticulously picky about grammar and spelling. Do the readings or you're doomed. Good news: one of my fav classes in uni, and I'm not a pol major. I learned more on deep analysis than I have in my entire 4 years at uni. Stick to the end, so worth it!",0,0,"Mar 28th, 2012"
24501,April London,University of Ottawa,English department,2,5,AWFUL,ENG3318,"Prof. London means well and is genuinely interested in Romantic literature (this makes all this difference in English classes), but she makes such meticulous effort to choose her vocabulary that much of her lecture loses all meaning. The sections that actually have meaning are ridiculously hard to decipher. Be prepared to listen HARD and think!",0,1,"Mar 17th, 2011"
24501,April London,University of Ottawa,English department,5,4,AWESOME,ENG6363,"She is one of the best professors I have ever had. She is clear, articulate, funny, respectful, and frighteningly intelligent. But if you're not prepared to work hard and use your head, you don't belong in her class.",0,0,"Mar 31st, 2010"
24501,April London,University of Ottawa,English department,1.5,5,AWFUL,ENG2235,wOw. I dislike her. True; she will make you work your buns off for a good grade... but it's not worth it.,0,0,"Jan 13th, 2010"
24501,April London,University of Ottawa,English department,5,5,AWESOME,ENG3350,"One of the most important intellectual experiences of my university career. She is a brilliant, incisive reader of texts. My hand nearly fell off by the end of every class because of how hard I had to work to keep up with the depth and complexity of her readings/contextualizations of the literature--and no pandering. Isn't why we're in university?",0,0,"Nov 9th, 2009"
24501,April London,University of Ottawa,English department,2,4,AWFUL,ENGLENGL,"She's EXTREMELY arrogant, unhelpful, and thinks she's *all that*......but she's not. AVOID.",0,0,"Jun 16th, 2009"
24501,April London,University of Ottawa,English department,4.5,5,AWESOME,ENGA,"If you accept the analytical space she creates, you will do just fine. It's true that she goes very deep into texts to the point of near-incomprehensibility, and over-intellectualizes her lectures, but she repeats her arguments several, several times. Students who don't do well in her classes are trying to get away with doing little work.",0,0,"Feb 6th, 2008"
24501,April London,University of Ottawa,English department,2,5,AWFUL,ROMANTIC,WELCOME TO THE UNIVERSITY OF OTTAWXFORD MAY WE TAKE YOUR ORDER? That's one D+ thank you please drive through,0,0,"Aug 16th, 2007"
24501,April London,University of Ottawa,English department,4,5,AWESOME,ENG18TH,"If you can handle her lectures and marking, this prof will do wonders for your uni career. I learned more from her than from ANY other professor in terms of writing and poem analysis. Highly knowledgeable and frighteningly intelligent. Agree with poster below, bring a laptop: get mild carpal tunnel syndrome instead of a permanently crippled hand.",0,0,"May 10th, 2007"
24501,April London,University of Ottawa,English department,3.5,5,AVERAGE,EIGHTEEN,"Have a feeling she's going to be hard to please. She tends to lecture in circles & rarely pauses for breath so I would rec bringing a laptop to take notes. I get about 2k words per lecture so yeah, save your hands the pain. LIKES BIG WORDS! OSSIFIED! OBLIQUITOUS! Labyrinthine!",0,0,"Jan 30th, 2007"
24501,April London,University of Ottawa,English department,1,5,AWFUL,ENG3133,"Very poor teaching skills. Never was interested, boring to listen to.",0,0,"Jan 22nd, 2007"
24501,April London,University of Ottawa,English department,5,4,AWESOME,WOMENINLIT,"I had to work twice as hard than usual to get an A in this course, but it was worth it. She is an incredibly knowledgeable prof who is always willing to offer guidance and support to serious students. Loved her!",0,0,"Jan 25th, 2006"
24501,April London,University of Ottawa,English department,2.5,5,AWFUL,RESTORATION,"A nice woman, but the hardest marker I've ever encountered...don't take her class if you're trying to get into grad school or anything like that.",0,0,"Jan 1st, 2006"
24501,April London,University of Ottawa,English department,1.5,5,AWFUL,ENG4151,Ottawa U is a far cry from Oxford so maybe she should lower her unfulfillable expectations. Maybe it was my fault for sticking with a seminar that I was forced to enrol in for lack of a better choice.I busted my smartass like never before and got a B! Now I'll never get in to Oxford. :(,0,0,"Jan 19th, 2005"
24501,April London,University of Ottawa,English department,2,5,AWFUL,ENG4151,"I've never had her for 3rd year class, maybe she's what everybody else says: great. But if you get her for a seminar, run like the blazes. One heavy 18th cent. novel a week for seminars was appropriate but her major downfall is a severe lack of regular feedback to her students.",0,1,"Jan 18th, 2005"
24501,April London,University of Ottawa,English department,2.5,3,AWFUL,RISENOVEL,"Easy to get an A, just don't be original, even though she tells you too. Feed back lecture notes on midterm, final and paper. Never read a single text, got an A on all assignments. Likes to use a big word when small one will do. Nice to talk to though.",0,0,"Aug 31st, 2004"
24501,April London,University of Ottawa,English department,5,5,AWESOME,ENG,"Brilliant and inspirational. People who ""avoid her classes like the ebola virus"" are the same kind of people who avoid books with small print.",0,0,"Aug 5th, 2004"
24501,April London,University of Ottawa,English department,5,5,AWESOME,ENG101,took april's classes in the early 80's...best thing that ever happened to me..did phd in her honour...still RESPECT you Dr. London..mary q,0,0,"Jun 16th, 2004"
24501,April London,University of Ottawa,English department,3.5,3,AVERAGE,ENG,Honestly she is a hard marker but the kind of professor that knows you can do better - first marks are your stepping off point to improve. She is a brilliant and informed woman. If you like to learn I recommend her.,0,0,"Apr 4th, 2004"
24501,April London,University of Ottawa,English department,5,3,AWESOME,ENG3350,"If you have any intelligence at all you will enjoy her classes, insight, and fair marking. If you're stupid then try Professor Whiting.",0,0,"Jan 2nd, 2004"
24501,April London,University of Ottawa,English department,5,4,AWESOME,ENG3350,"Amazing prof. Incredibly intelligent and demands a lot from her students. Definately a hard marker, but the results will amaze you.",0,0,"Nov 9th, 2003"
24501,April London,University of Ottawa,English department,5,3,AWESOME,3319RISE,"Why is she so loathed? She is very kind, caring, and extremely intelligent.",0,0,"Feb 15th, 2003"
24501,April London,University of Ottawa,English department,1,5,AWFUL,ENG3350,The department should see a problem when she is avoided like the ebola virus.,0,0,"Jan 8th, 2003"
24501,April London,University of Ottawa,English department,1.5,5,AWFUL,ENG3319,EVIL!! She is the devil. Um let me say that again,0,0,"Dec 16th, 2002"
24501,April London,University of Ottawa,English department,1.5,5,AWFUL,ENG3350,BORING! She talks and NEVER stops. She is very smart but CAN'T teach! Avoid!!,0,0,"Nov 20th, 2002"
24501,April London,University of Ottawa,English department,1,5,AWFUL,ENG3350,No Comments,0,0,"Nov 17th, 2002"
24501,April London,University of Ottawa,English department,1,5,AWFUL,ENG3319,She hates you already.,0,0,"Nov 16th, 2002"
24501,April London,University of Ottawa,English department,1.5,5,AWFUL,ENG3319,No Comments,0,0,"Nov 8th, 2002"
24501,April London,University of Ottawa,English department,1.5,4,AWFUL,ENG3319,Lacks compassion and understanding. A better outline of the semester would help,0,0,"Nov 4th, 2002"
24501,April London,University of Ottawa,English department,4.5,4,AWESOME,3319,"Good professor, nice lady.",0,0,"Oct 29th, 2002"
24501,April London,University of Ottawa,English department,1.5,5,AWFUL,ENG3319,She talks and talks and talks...but never manages to actually teach anything,0,0,"Oct 22nd, 2002"
24501,April London,University of Ottawa,English department,1.5,3,AWFUL,3318,It's time to retire honey!,0,0,"Oct 17th, 2002"
24501,April London,University of Ottawa,English department,4.5,3,AWESOME,ENG3318,"Very high expectations, high level of language, doesn't like stupid questions.",0,0,"Jun 25th, 2002"
24501,April London,University of Ottawa,English department,1,5,AWFUL,ENG3314,No Comments,0,0,"May 2nd, 2002"
24502,Mary Arseneau,University of Ottawa,English department,4,4,AWESOME,ENG4165,"LOVE Mary. She's a gem. Had her for Pre-Raphaelite Seminar and I formed a bond with her. We had a digital project to do in this course and grading was a breeze. She gives a lot of feedback on your seminar presentation and is very eager to meet with you to discuss anything and everything. If you commit, she'll make time for you.",0,0,"Aug 24th, 2018"
24502,Mary Arseneau,University of Ottawa,English department,2,3,AWFUL,ENG1123,Definitely not an easy grader. Lectures can be quite dry and I didn't find her instructions to be very clear. Other than that it wasn't too bad.,0,0,"May 29th, 2014"
24502,Mary Arseneau,University of Ottawa,English department,4,3,AWESOME,ENG1123,She's a really nice person and she really appreciates it if you participate. Be sure to take notes though because she doesn't use any technology. And make note of the quotes that she talks about in class because they'll likely be on the exams.,1,0,"Jul 4th, 2012"
24502,Mary Arseneau,University of Ottawa,English department,3,4,AVERAGE,ENG1123,"She's definitely very kind, but I found her lectures rather dry and boring. Attendance is mandatory, as it counts towards your final grade. Pretty fine for a mom, though.",0,0,"Feb 18th, 2012"
24502,Mary Arseneau,University of Ottawa,English department,5,3,AWESOME,ENG6,"She has to two most important qualities in a teacher: She has an interest in the subject, and interest in what you have to say about it.",0,0,"Jan 30th, 2012"
24502,Mary Arseneau,University of Ottawa,English department,5,4,AWESOME,ENG3,"I've had the witty profs, the smarty-pants, and the know-it-alls, but the wise ones have been few, and Arseneau is definitely one of them. You'll find no great excitement in her lecture room, but you will have the chance to hear tremendously intelligent and thoughtful ideas on life and literature that will stay with you outside of the classroom.",2,0,"Apr 11th, 2010"
24502,Mary Arseneau,University of Ottawa,English department,4.5,3,AWESOME,ENG1123,She's a wonderful woman! Her lectures were great and inviting for discussion. She was always available outside class hours and was very helpful! I'd gladly take another class with her!,1,0,"Apr 29th, 2008"
24502,Mary Arseneau,University of Ottawa,English department,3.5,3,AVERAGE,ENG1123,"Wonderfully engaging professor who really knows what she is talking about during lectures. Ambiguous when you approach her for help, but at least she is approachable! Very little discussion in the classroom, but her lectures are still great. :) Will try to get another class with her again!!",1,0,"Mar 22nd, 2008"
24502,Mary Arseneau,University of Ottawa,English department,4.5,3,AWESOME,ENG3362,"Mary, will you take me home and be my mommy?",0,1,"Mar 18th, 2005"
24502,Mary Arseneau,University of Ottawa,English department,3.5,3,AVERAGE,ENG3362,"Really nice, and approachable. Liked her style of teaching, but sometimes is a little bit repetitive in her lectures.",0,0,"Mar 18th, 2005"
24502,Mary Arseneau,University of Ottawa,English department,5,1,AWESOME,ENG2235,Fantastic teacher and very informative. She is very enthusiastic about the content and makes you enjoy it as well.,1,0,"Jan 12th, 2005"
24502,Mary Arseneau,University of Ottawa,English department,5,1,AWESOME,ENG,Just the Best,0,0,"Sep 6th, 2004"
24502,Mary Arseneau,University of Ottawa,English department,2.5,3,AWFUL,ENG3318,"She has a lot to tell you, but she won't really want you to ask her any questions... her marking was ridiculously vague and unhelpful.",0,0,"Aug 2nd, 2004"
24502,Mary Arseneau,University of Ottawa,English department,5,3,AWESOME,ENG2355,No Comments,0,0,"Jul 29th, 2004"
24502,Mary Arseneau,University of Ottawa,English department,4,3,AWESOME,ENG,"Very engaging, very nonspecific when it comes to help",0,0,"Jun 25th, 2003"
24502,Mary Arseneau,University of Ottawa,English department,4,3,AWESOME,ENG2235,kind woman but lacks breadth as a scholar,0,0,"Nov 3rd, 2002"
24502,Mary Arseneau,University of Ottawa,English department,5,3,AWESOME,ROMANTICS,"Wonderfully friendly, intellectually monstrous, beautiful.",0,0,"Apr 9th, 2002"
24503,Seymour Mayne,University of Ottawa,English department,4.5,3,AWESOME,ENG4XXX,He's a prof who really wants people to succeed and be able to enjoy the material they are working with. I took a 4th year special topics course with him and he made it very enjoyable. He was a rather easy marker for the seminar presentation (I think almost everyone got over 75). His stories are amazing and his lessons extend beyond the class.,0,0,"Nov 17th, 2015"
24503,Seymour Mayne,University of Ottawa,English department,4.5,4,AWESOME,ENG3164,"If you can get yourself into one of his writing workshops, do. You and your written skills will never regret it. And after decades in the industry, if you want to publishpoetry or prosehe has the connections.",0,0,"Oct 28th, 2014"
24503,Seymour Mayne,University of Ottawa,English department,4.5,2,AWESOME,CDN3383,"He's a very understanding and fascinating professor. He takes the time to listen to you, and guides you to good a good grade. Marks based on knowledge, so read the books!",0,0,"Nov 28th, 2013"
24503,Seymour Mayne,University of Ottawa,English department,4.5,3,AWESOME,ENG3234,Dr. Mayne made a huge difference in my life. He takes an interest in his students outside of class--he really seems to care (which is rare in professors). I loved his creative writing class.,0,0,"Jan 13th, 2011"
24503,Seymour Mayne,University of Ottawa,English department,5,3,AWESOME,CANLIT,"Professor Mayne is an amazing teacher. He is one of the rare ones that actually goes out of his way to help those that want to improve. Unlike other comments on here, he's actually one of the department's best teacher. If you have a chance, take his course. He will change the way you look at Can lit. He has a huge heart, and many great stories.",0,0,"Apr 1st, 2010"
24503,Seymour Mayne,University of Ottawa,English department,4.5,4,AWESOME,ENG4182,"An amazing professor. Knows his material, is clearly passionate about the subject matter and cares about this students. Any bad recommendations on here are clearly because students did not understand his method of teaching. Wants his seminar to be enjoyable, sets it in a very informal setting making it easier for students to interact.",0,0,"Jan 2nd, 2010"
24503,Seymour Mayne,University of Ottawa,English department,4,3,AWESOME,ENG3383,"Dissapointed with the other comments here. The classes are informal and full of discussion. Though based on seminars given by students, Maynes jumps in, adds ideas and propels discussion. Jewish Canadian Writers has been one of my favourite and most exciting classes to date.",0,1,"Mar 25th, 2008"
24503,Seymour Mayne,University of Ottawa,English department,4.5,3,AWESOME,CREATIVEWRIT,Dr. Mayne really goes the extra mile. He takes the time to give advice in and out of the classroom.,0,0,"Dec 12th, 2005"
24503,Seymour Mayne,University of Ottawa,English department,4,3,AWESOME,CANLIT,"Wouldn't go to the extremes of firing him, but if you're easily offended then steer clear. has a thing for dropping names of famous people he knows. ""...so my friend, Mike Ondaatje, told me the other day..."" but keeps the class entertained if nothing else. knows his stuff, but don't bring up marx",0,0,"Jan 6th, 2005"
24503,Seymour Mayne,University of Ottawa,English department,2,2,AWFUL,CANLIT,"Full of great anecdotes, but not a very coherent lecturer - I found his grading expectations unclear, and often found his condescending sense of humour and tendentious approach offputting.",0,0,"Oct 26th, 2004"
24503,Seymour Mayne,University of Ottawa,English department,1,3,AWFUL,CANLIT,"Gives marks based on whether you've agreed with him in class discussion. Narrow-minded, tries to be so politically correct to some students but is borderline verbally abusive to others. Avoid him.",0,0,"Jun 14th, 2004"
24503,Seymour Mayne,University of Ottawa,English department,1.5,4,AWFUL,ENG2400,"As the class progressed, I found myself disliking his teaching style more and more. Very close-minded, LOVES to hear his own voice, and if you're not into poetry, you've got an uphill battle. Tries to be funny, but comes off as condescending and rude.",0,0,"Apr 19th, 2004"
24503,Seymour Mayne,University of Ottawa,English department,5,3,AWESOME,ENG2400,best prof i've ever had!,0,0,"Apr 19th, 2004"
24503,Seymour Mayne,University of Ottawa,English department,3,3,AVERAGE,ENG2400,No Comments,0,0,"Apr 5th, 2004"
24503,Seymour Mayne,University of Ottawa,English department,4,4,AWESOME,CANLIT,"He is an excellent prof as long as you work with him.He doesn't give marks for nothing, but if he knows you work hard he'll help you out.Strong character and I respect him a lot: he is one of the most well-read, intelligent profs I've ever had.",0,0,"Feb 9th, 2004"
24503,Seymour Mayne,University of Ottawa,English department,1,4,AWFUL,CANLIT,"Full of himself, no room for other opinions. Rude to students if he doesn't agree with them.",0,0,"Dec 3rd, 2003"
